id,agency,url,mainCategory,subCategory,tags
5b8eca4f-c971-5165-99a0-85fa2823f925,관세인재개발원,https://hrd.customs.go.kr,중앙행정기관,기타,정부도메인
49972d01-324f-5d02-85d5-e56ff984b900,조달청,https://www.pps.go.kr,중앙행정기관,청,청|정부도메인
94f41129-24d7-53ca-ab1a-b4142ad275e9,통계청,https://www.kostat.go.kr,중앙행정기관,청,청|정부도메인
5641bc0a-955a-50d1-a49f-d9c085088d5e,통계인재개발원,https://shi.kostat.go.kr,중앙행정기관,기타,정부도메인
c79cb0f5-4608-5aa7-8ebf-b629f16c881c,대검찰청,https://www.spo.go.kr,중앙행정기관,청,청|정부도메인
90f8b559-a3b7-5890-a677-579635ffdab7,병무청,https://www.mma.go.kr,중앙행정기관,청,청|정부도메인
3d55fcb1-0f58-5722-b275-04f143aa1e2e,방위사업청,https://www.dapa.go.kr,중앙행정기관,청,청|정부도메인
bf33e890-5979-529e-a3d9-900ecf789935,방위사업청(연구개발),https://www.add.re.kr/dratri,중앙행정기관,청,청|연구기관
d4699347-4fa2-5ceb-9807-9b633f1590a9,경찰청,https://www.police.go.kr,중앙행정기관,청,청|정부도메인
b88dd5d1-8965-57ec-9896-14bdbc903078,경찰대학,https://www.police.ac.kr,중앙행정기관,기타,교육기관
